"sid","mode","orbit","cloud_flag","quality_flag","time","sif740_D","sif757_D","sif771_D","sif740","sif740_U","sif757","sif757_U","rad757","sif771","sif771_U","rad771","lon_1","lon_2","lon_3","lon_4","lat_1","lat_2","lat_3","lat_4","sza","saa","vza","vaa","pa","raa","humidity","surface_pressure","temp_skin","temp_2m","vpd","wind","igbp_class","percent_cover","lai_cop","incoming_sw_era5","incoming_direct_era5","incoming_diffuse_era5"
2020061719314075,3,6362,0,0,2020-06-17 19:31:50,0.555723190307617,0.535001754760742,0.137308120727539,1.32307052612305,0.38862419128418,1.27373790740967,0.339371681213379,112.823432922363,0.326903343200684,0.261042594909668,111.021682739258,-91.51904296875,-91.4916381835938,-91.4698486328125,-91.4970092773438,47.1424560546875,47.1331787109375,47.1431884765625,47.15234375,29.1519165039062,222.825988769531,30.368408203125,290.391052246094,-32.0603956687865,67.5650634765625,0.0106639862060547,98484.9375,290.381225585938,294.998138427734,940.859619140625,5.26693344116211,5,100,5.781,930.656,833.609,97.0469999999999
2020061719314076,3,6362,0,0,2020-06-17 19:31:50,0.467471122741699,0.398101806640625,0.150128364562988,1.11276149749756,0.38746452331543,0.947635650634766,0.336280822753906,103.109046936035,0.357364654541016,0.261457443237305,102.357521057129,-91.4961547851562,-91.46875,-91.4467163085938,-91.474365234375,47.15283203125,47.1436157226562,47.153564453125,47.162841796875,29.1702270507812,222.850891113281,30.4852294921875,289.983215332031,-31.9448881818154,67.13232421875,0.0106105804443359,98398.3828125,290.194763183594,294.834594726562,924.50244140625,5.19135665893555,4,100,5.13,930.656,833.609,97.0469999999999
2020061719314077,3,6362,0,0,2020-06-17 19:31:50,0.368003845214844,0.222110748291016,0.179040908813477,0.875832557678223,0.36180591583252,0.528614044189453,0.319570541381836,87.6630401611328,0.426109313964844,0.240917205810547,83.0973510742188,-91.4730224609375,-91.4454345703125,-91.4241943359375,-91.4519653320312,47.16357421875,47.154296875,47.1636962890625,47.1729736328125,29.1885375976562,222.875793457031,30.602783203125,289.578430175781,-31.8301148763369,66.70263671875,0.0106124877929688,98598.71875,290.0185546875,294.912109375,933.164184570312,5.11685466766357,8,100,3.916,930.656,833.609,97.0469999999999
2020061719314078,3,6362,0,0,2020-06-17 19:31:50,0.246126174926758,0.345390319824219,-0.0114812850952148,0.585664749145508,0.304597854614258,0.821865081787109,0.269723892211914,56.4527320861816,-0.0273189544677734,0.202419281005859,53.3846740722656,-91.4500732421875,-91.4222412109375,-91.4010620117188,-91.4288330078125,47.174072265625,47.1648559570312,47.17431640625,47.1835327148438,29.2071533203125,222.901306152344,30.7222900390625,289.174072265625,-31.7154763253935,66.2727661132812,0.0106277465820312,98882.703125,289.847412109375,295.060211181641,949.635498046875,5.04263114929199,1,100,3.22,930.656,833.609,97.0469999999999
2020061719314102,3,6362,0,0,2020-06-17 19:31:50,0.216293334960938,0.21766185760498,0.0471525192260742,0.515193939208984,0.215855598449707,0.518453598022461,0.184694290161133,31.5784950256348,0.112314224243164,0.147152900695801,27.9340419769287,-91.5601806640625,-91.5325927734375,-91.5108642578125,-91.53857421875,47.1021728515625,47.093017578125,47.1029052734375,47.1121215820312,29.1038818359375,222.809631347656,30.02490234375,291.650390625,-32.3985667674968,68.8407592773438,0.0108127593994141,99053.3203125,290.411651611328,295.386077880859,970.444580078125,5.4641227722168,1,100,1.722,935.531,837.656,97.875
2020061719314103,3,6362,0,0,2020-06-17 19:31:50,0.258060455322266,0.207694053649902,0.0909242630004883,0.614568710327148,0.224546432495117,0.494622230529785,0.195165634155273,37.1246185302734,0.216534614562988,0.151361465454102,33.127254486084,-91.5372314453125,-91.509521484375,-91.48779296875,-91.515380859375,47.1126708984375,47.1034545898438,47.1134033203125,47.12255859375,29.1223754882812,222.835205078125,30.1400756835938,291.229858398438,-32.2794602769199,68.3946533203125,0.0107955932617188,99158.3359375,290.189178466797,295.356262207031,966.511474609375,5.38454437255859,0,100,1.747,935.531,837.656,97.875
2020061719314801,3,6362,0,0,2020-06-17 19:31:57,1.07054328918457,0.922898292541504,0.336329460144043,2.54648303985596,0.482027053833008,2.19528102874756,0.420354843139648,137.904663085938,0.800020217895508,0.324118614196777,136.172744750977,-91.0138549804688,-90.9867553710938,-90.9647827148438,-90.9920654296875,46.9000854492188,46.890869140625,46.9005737304688,46.9098510742188,29.2265014648438,223.989318847656,29.9105224609375,292.496948242188,-32.2572844582557,68.5076293945312,0.00974655151367188,98303.5078125,286.563232421875,292.194366455078,670.786376953125,4.87049961090088,5,100,5.365,937.656,839.75,97.9059999999999
2020061719314802,3,6362,0,0,2020-06-17 19:31:57,0.853913307189941,0.845746040344238,0.19520378112793,2.03082275390625,0.456606864929199,2.011399269104,0.390829086303711,126.498329162598,0.464242935180664,0.311199188232422,127.238250732422,-90.9906616210938,-90.9635009765625,-90.9415893554688,-90.9686279296875,46.9102783203125,46.9010009765625,46.9107666015625,46.9199829101562,29.244873046875,224.015014648438,30.0239868164062,292.078430175781,-32.1368434436139,68.0634155273438,0.00985908508300781,98923.8046875,286.316925048828,292.398315429688,671.64794921875,4.84938716888428,4,100,6.015,937.656,839.75,97.9059999999999
2020061719314803,3,6362,0,0,2020-06-17 19:31:57,0.833633422851562,0.602547645568848,0.339308738708496,1.98223209381104,0.427487373352051,1.4327507019043,0.369475364685059,121.068176269531,0.806816101074219,0.289342880249023,123.391761779785,-90.9673461914062,-90.9403076171875,-90.9186401367188,-90.9451904296875,46.9205322265625,46.9113159179688,46.921142578125,46.9302978515625,29.2634887695312,224.040344238281,30.1393432617188,291.657958984375,-32.0157949223661,67.6176147460938,0.00988864898681641,99180.1328125,286.067932128906,292.384643554688,661.093017578125,4.82989883422852,5,100,3.41,937.656,839.75,97.9059999999999
2020061719314831,3,6362,0,0,2020-06-17 19:31:58,0.717967987060547,0.49560546875,0.307790756225586,1.70770168304443,0.454214096069336,1.17880725860596,0.393714904785156,124.327987670898,0.732086181640625,0.306784629821777,121.476142883301,-90.9866943359375,-90.9596557617188,-90.93798828125,-90.9647216796875,46.8908081054688,46.881591796875,46.891357421875,46.9005126953125,29.2335205078125,224.047546386719,29.910888671875,292.517700195312,-32.2450360470821,68.4701538085938,0.00985813140869141,98863.8359375,286.838745117188,292.657653808594,709.050415039062,4.84147644042969,4,100,6.079,937.656,839.75,97.9059999999999
2020061719314832,3,6362,0,0,2020-06-17 19:31:58,0.855247497558594,0.672794342041016,0.311690330505371,2.033860206604,0.448022842407227,1.5999698638916,0.381867408752441,120.362091064453,0.741229057312012,0.306245803833008,122.308860778809,-90.9634399414062,-90.9365844726562,-90.9149780273438,-90.9415283203125,46.9010009765625,46.8917846679688,46.901611328125,46.9107666015625,29.2517700195312,224.072143554688,30.02392578125,292.098876953125,-32.1245419485915,68.0267333984375,0.00984477996826172,98933.109375,286.588653564453,292.548004150391,694.609008789062,4.82108688354492,4,100,6.081,937.656,839.75,97.9059999999999
